2023_7_21_447826;23965;80044;6. Urun;34.0
2023_7_21_253424;78242;78582;3. Urun;3.0
2023_7_21_253424;78242;22261;2. Urun;37.0
2023_7_21_253424;80997;55112;2. Urun;9.0
2023_7_21_253424;56477;21854;4. Urun;35.0
2023_7_21_253424;69018;86104;5. Urun;25.0
2023_7_21_259062;78242;18444;7. Urun;25.0
2023_7_21_259062;78242;29414;5. Urun;9.0
2023_7_21_259062;78242;22261;2. Urun;37.0
2023_7_21_416740;80997;27004;9. Urun;17.0
2023_7_21_416740;48525;82504;2. Urun;28.0
2023_7_21_416740;78242;22261;2. Urun;37.0
2023_7_21_416740;36892;51142;3. Urun;1.0
2023_7_21_416740;78242;23778;9. Urun;50.0
2023_7_21_416740;69018;79299;6. Urun;33.0
2023_7_21_416740;56477;82781;1. Urun;23.0
2023_7_21_659356;95837;62989;9. Urun;3.0
2023_7_21_659356;78242;13006;6. Urun;34.0
2023_7_21_659356;48525;66923;4. Urun;10.0
2023_7_21_659356;80997;55112;2. Urun;9.0
2023_7_21_659356;95837;85810;6. Urun;27.0
2023_7_21_659356;23965;42562;5. Urun;2.0
2023_7_21_659356;23965;38001;7. Urun;32.0
2023_7_21_659356;78242;29414;5. Urun;9.0
2023_7_21_311342;69731;22906;2. Urun;43.0
2023_7_21_311342;80997;77161;7. Urun;36.0
2023_7_21_311342;48525;32043;5. Urun;45.0
2023_7_21_311342;23965;80044;6. Urun;34.0
2023_7_21_311342;36892;43993;2. Urun;11.0
2023_7_21_311342;69731;20269;4. Urun;3.0
2023_7_21_311342;48525;66923;4. Urun;10.0
2023_7_21_498247;69731;20269;4. Urun;3.0
2023_7_21_498247;48525;99230;9. Urun;32.0
2023_7_21_498247;48525;44737;1. Urun;16.0
2023_7_21_498247;48525;32043;5. Urun;45.0
2023_7_21_498247;69731;69220;9. Urun;47.0
2023_7_21_461412;69731;69220;9. Urun;47.0
2023_7_21_461412;78242;29414;5. Urun;9.0
2023_7_21_461412;48525;37095;7. Urun;22.0
2023_7_21_461412;95837;82543;2. Urun;47.0
2023_7_21_461412;23965;80044;6. Urun;34.0
2023_7_21_461412;80997;41355;6. Urun;50.0
2023_7_21_461412;80997;87925;5. Urun;50.0
2023_7_21_724866;23965;27339;8. Urun;11.0
2023_7_21_724866;95837;82543;2. Urun;47.0
2023_7_21_724866;36892;16925;5. Urun;3.0
2023_7_21_724866;23965;80044;6. Urun;34.0
2023_7_21_724866;48525;66923;4. Urun;10.0
2023_7_21_724866;69731;69220;9. Urun;47.0
2023_7_21_724866;95837;45596;1. Urun;18.0
2023_7_21_724866;80997;87925;5. Urun;50.0
2023_7_21_724866;36892;51142;3. Urun;1.0
2023_7_21_370296;48525;37095;7. Urun;22.0
2023_7_21_370296;78242;22261;2. Urun;37.0
2023_7_21_370296;80997;55112;2. Urun;9.0
2023_7_21_370296;56477;82781;1. Urun;23.0
2023_7_21_998441;80997;87925;5. Urun;50.0
2023_7_21_998441;95837;23361;8. Urun;40.0
2023_7_21_998441;78242;29414;5. Urun;9.0
2023_7_21_371242;95837;45596;1. Urun;18.0
2023_7_21_371242;48525;32043;5. Urun;45.0
2023_7_21_371242;69018;79299;6. Urun;33.0
2023_7_21_371242;78242;29414;5. Urun;9.0
2023_7_21_371242;23965;27339;8. Urun;11.0
2023_7_21_371242;69018;81347;3. Urun;24.0
2023_7_21_371242;69731;22906;2. Urun;43.0
2023_7_21_762069;23965;80044;6. Urun;34.0
2023_7_21_762069;36892;43993;2. Urun;11.0
2023_7_21_762069;69018;56163;7. Urun;43.0
2023_7_21_762069;36892;51142;3. Urun;1.0
2023_7_21_762069;78242;18444;7. Urun;25.0
2023_7_21_762069;69731;70695;7. Urun;25.0
2023_7_21_678808;48525;99230;9. Urun;32.0
2023_7_21_678808;48525;66923;4. Urun;10.0
2023_7_21_678808;23965;27339;8. Urun;11.0
2023_7_21_678808;95837;62989;9. Urun;3.0
2023_7_21_678808;80997;55112;2. Urun;9.0
2023_7_21_678808;36892;46515;9. Urun;43.0
2023_7_21_678808;69731;20269;4. Urun;3.0
2023_7_21_580321;78242;59066;8. Urun;41.0
2023_7_21_580321;48525;37095;7. Urun;22.0
2023_7_21_580321;36892;68444;7. Urun;17.0
2023_7_21_580321;48525;66923;4. Urun;10.0
2023_7_21_580321;95837;82543;2. Urun;47.0
2023_7_21_418791;48525;82504;2. Urun;28.0
2023_7_21_418791;36892;22961;1. Urun;36.0
2023_7_21_418791;48525;99230;9. Urun;32.0
2023_7_21_418791;95837;23361;8. Urun;40.0
2023_7_21_418791;48525;57550;8. Urun;28.0
2023_7_21_418791;78242;29414;5. Urun;9.0
2023_7_21_418791;23965;26228;9. Urun;38.0
2023_7_21_418791;48525;66923;4. Urun;10.0
2023_7_21_106252;69018;63261;8. Urun;21.0
2023_7_21_106252;36892;98942;8. Urun;7.0
2023_7_21_106252;69731;20269;4. Urun;3.0
2023_7_21_106252;78242;59066;8. Urun;41.0
2023_7_21_106252;80997;55112;2. Urun;9.0
2023_7_21_106252;78242;23778;9. Urun;50.0
2023_7_21_106252;48525;37095;7. Urun;22.0
2023_7_21_716045;23965;26228;9. Urun;38.0
2023_7_21_716045;36892;64188;4. Urun;31.0
2023_7_21_716045;23965;27339;8. Urun;11.0
2023_7_21_716045;36892;22961;1. Urun;36.0
2023_7_21_716045;69731;70695;7. Urun;25.0
2023_7_21_716045;95837;82543;2. Urun;47.0
2023_7_21_862441;95837;40038;3. Urun;28.0
2023_7_21_862441;78242;18444;7. Urun;25.0
2023_7_21_862441;95837;82543;2. Urun;47.0
2023_7_21_862441;80997;89235;4. Urun;17.0
2023_7_21_862441;80997;55112;2. Urun;9.0
2023_7_21_862441;69731;69220;9. Urun;47.0
2023_7_21_862441;78242;29414;5. Urun;9.0
2023_7_21_862441;36892;43993;2. Urun;11.0
2023_7_21_862441;69018;77020;4. Urun;22.0
2023_7_21_374220;78242;29414;5. Urun;9.0
2023_7_21_374220;23965;12749;2. Urun;9.0
2023_7_21_374220;48525;32043;5. Urun;45.0
2023_7_21_374220;69731;48309;5. Urun;40.0
2023_7_21_319320;48525;82504;2. Urun;28.0
2023_7_21_142003;23965;83198;1. Urun;20.0
2023_7_21_142003;78242;18444;7. Urun;25.0
2023_7_21_142003;80997;71376;8. Urun;35.0
2023_7_21_229739;69018;81347;3. Urun;24.0
2023_7_21_346114;80997;71376;8. Urun;35.0
2023_7_21_313867;56477;74400;3. Urun;4.0
2023_7_21_313867;95837;62989;9. Urun;3.0
2023_7_21_313867;80997;55112;2. Urun;9.0
2023_7_21_937271;80997;89235;4. Urun;17.0
2023_7_21_937271;23965;80044;6. Urun;34.0
2023_7_21_937271;78242;78582;3. Urun;3.0
2023_7_21_937271;36892;68444;7. Urun;17.0
2023_7_21_937271;69731;22906;2. Urun;43.0
2023_7_21_937271;56477;19136;5. Urun;31.0
2023_7_21_926947;80997;41355;6. Urun;50.0
2023_7_21_926947;36892;64188;4. Urun;31.0
2023_7_21_926947;80997;87925;5. Urun;50.0
2023_7_21_926947;69018;63261;8. Urun;21.0
2023_7_21_926947;95837;99229;4. Urun;37.0
2023_7_21_926947;69731;69220;9. Urun;47.0
2023_7_21_832110;69731;22906;2. Urun;43.0
2023_7_21_832110;78242;29414;5. Urun;9.0
2023_7_21_832110;36892;22961;1. Urun;36.0
2023_7_21_832110;80997;89371;1. Urun;39.0
2023_7_21_900915;36892;16925;5. Urun;3.0
2023_7_21_900915;36892;46515;9. Urun;43.0
2023_7_21_311012;36892;68444;7. Urun;17.0
2023_7_21_311012;80997;55112;2. Urun;9.0
2023_7_21_311012;80997;77161;7. Urun;36.0
2023_7_21_311012;48525;99230;9. Urun;32.0
2023_7_21_933084;80997;77161;7. Urun;36.0
2023_7_21_905256;48525;44737;1. Urun;16.0
2023_7_21_905256;80997;77161;7. Urun;36.0
2023_7_21_905256;78242;51236;1. Urun;15.0
2023_7_21_905256;80997;55112;2. Urun;9.0
2023_7_21_905256;80997;89371;1. Urun;39.0
2023_7_21_905256;78242;18444;7. Urun;25.0
2023_7_21_905256;48525;57550;8. Urun;28.0
2023_7_21_523896;48525;99230;9. Urun;32.0
2023_7_21_523896;78242;29414;5. Urun;9.0
2023_7_21_523896;95837;45596;1. Urun;18.0
2023_7_21_523896;95837;62989;9. Urun;3.0
2023_7_21_523896;80997;89371;1. Urun;39.0
2023_7_21_523896;48525;32043;5. Urun;45.0
2023_7_21_545016;95837;62989;9. Urun;3.0
2023_7_21_545016;80997;87925;5. Urun;50.0
2023_7_21_545016;80997;27004;9. Urun;17.0
2023_7_21_545016;80997;89235;4. Urun;17.0
2023_7_21_744400;69018;81347;3. Urun;24.0
2023_7_21_744400;78242;29414;5. Urun;9.0
2023_7_21_744400;80997;77161;7. Urun;36.0
2023_7_21_744400;36892;51142;3. Urun;1.0
2023_7_21_744400;69018;63261;8. Urun;21.0
2023_7_21_744400;48525;37095;7. Urun;22.0
2023_7_21_885862;95837;14691;5. Urun;21.0
2023_7_21_885862;56477;15707;2. Urun;35.0
2023_7_21_885862;80997;55112;2. Urun;9.0
2023_7_21_885862;95837;85810;6. Urun;27.0
2023_7_21_885862;69731;22906;2. Urun;43.0
2023_7_21_885862;80997;89371;1. Urun;39.0
2023_7_21_885862;23965;27339;8. Urun;11.0
2023_7_21_306875;80997;41355;6. Urun;50.0
2023_7_21_306875;23965;27339;8. Urun;11.0
2023_7_21_306875;78242;13006;6. Urun;34.0
2023_7_21_306875;48525;32043;5. Urun;45.0
2023_7_21_306875;69018;45466;1. Urun;46.0
2023_7_21_110166;48525;82504;2. Urun;28.0
2023_7_21_110166;78242;78582;3. Urun;3.0
2023_7_21_110166;69731;22906;2. Urun;43.0
2023_7_21_110166;69018;45466;1. Urun;46.0
2023_7_21_110166;69018;79299;6. Urun;33.0
2023_7_21_110166;69018;86104;5. Urun;25.0
2023_7_21_110166;56477;74400;3. Urun;4.0
2023_7_21_340173;36892;46515;9. Urun;43.0
2023_7_21_340173;48525;57550;8. Urun;28.0
2023_7_21_340173;95837;45596;1. Urun;18.0
2023_7_21_340173;48525;37095;7. Urun;22.0
2023_7_21_340173;78242;78582;3. Urun;3.0
2023_7_21_340173;36892;43993;2. Urun;11.0
2023_7_21_340173;80997;87925;5. Urun;50.0
2023_7_21_335351;48525;38268;6. Urun;46.0
2023_7_21_335351;80997;77161;7. Urun;36.0
2023_7_21_335351;23965;12749;2. Urun;9.0
2023_7_21_335351;80997;87925;5. Urun;50.0
2023_7_21_335351;78242;29414;5. Urun;9.0
2023_7_21_993634;69018;45466;1. Urun;46.0
2023_7_21_993634;95837;23361;8. Urun;40.0
2023_7_21_993634;69018;86104;5. Urun;25.0
2023_7_21_262612;23965;38442;3. Urun;35.0
2023_7_21_262612;69018;85380;2. Urun;45.0
2023_7_21_462728;78242;23778;9. Urun;50.0
2023_7_21_462728;69731;91408;3. Urun;12.0
2023_7_21_462728;78242;22261;2. Urun;37.0
2023_7_21_462728;56477;82781;1. Urun;23.0
2023_7_21_462728;48525;99230;9. Urun;32.0
2023_7_21_462728;95837;14691;5. Urun;21.0
2023_7_21_173572;80997;55112;2. Urun;9.0
2023_7_21_173572;80997;89235;4. Urun;17.0
2023_7_21_173572;95837;85810;6. Urun;27.0
2023_7_21_173572;95837;23361;8. Urun;40.0
2023_7_21_173572;48525;99230;9. Urun;32.0
2023_7_21_173572;23965;42562;5. Urun;2.0
2023_7_21_173572;23965;80044;6. Urun;34.0
2023_7_21_173572;48525;37095;7. Urun;22.0
2023_7_21_988974;23965;42562;5. Urun;2.0
2023_7_21_988974;69018;56163;7. Urun;43.0
2023_7_21_988974;23965;26228;9. Urun;38.0
2023_7_21_988974;48525;82504;2. Urun;28.0
2023_7_21_552203;95837;62989;9. Urun;3.0
2023_7_21_552203;78242;59066;8. Urun;41.0
2023_7_21_552203;48525;99230;9. Urun;32.0
2023_7_21_552203;48525;38268;6. Urun;46.0
2023_7_21_637623;80997;55112;2. Urun;9.0
2023_7_21_637623;69018;79299;6. Urun;33.0
2023_7_21_161448;23965;12749;2. Urun;9.0
2023_7_21_161448;36892;46515;9. Urun;43.0
2023_7_21_161448;69731;30322;8. Urun;47.0
2023_7_21_161448;80997;87925;5. Urun;50.0
2023_7_21_161448;69731;91408;3. Urun;12.0
2023_7_21_818743;36892;64188;4. Urun;31.0
2023_7_21_818743;48525;99230;9. Urun;32.0
2023_7_21_818743;23965;83198;1. Urun;20.0
2023_7_21_818743;80997;49082;3. Urun;25.0
2023_7_21_818743;23965;80044;6. Urun;34.0
2023_7_21_818743;78242;22261;2. Urun;37.0
2023_7_21_631834;23965;26228;9. Urun;38.0
2023_7_21_631834;48525;37095;7. Urun;22.0
2023_7_21_755120;69731;48516;6. Urun;50.0
2023_7_21_755120;36892;64188;4. Urun;31.0
2023_7_21_755120;36892;68444;7. Urun;17.0
2023_7_21_755120;78242;22261;2. Urun;37.0
2023_7_21_755120;48525;27614;3. Urun;20.0
2023_7_21_755120;95837;85810;6. Urun;27.0
2023_7_21_755120;23965;26228;9. Urun;38.0
2023_7_21_755120;48525;44737;1. Urun;16.0
2023_7_21_755120;48525;37095;7. Urun;22.0
2023_7_21_405065;56477;19136;5. Urun;31.0
2023_7_21_405065;23965;42562;5. Urun;2.0
2023_7_21_405065;48525;44737;1. Urun;16.0
2023_7_21_405065;48525;57550;8. Urun;28.0
2023_7_21_405065;69731;91408;3. Urun;12.0
2023_7_21_405065;36892;68444;7. Urun;17.0
2023_7_21_405065;36892;43993;2. Urun;11.0
2023_7_21_891894;78242;78582;3. Urun;3.0
2023_7_21_483332;69018;86104;5. Urun;25.0
2023_7_21_483332;80997;41355;6. Urun;50.0
2023_7_21_483332;78242;29414;5. Urun;9.0
2023_7_21_483332;48525;82504;2. Urun;28.0
2023_7_21_483332;78242;23778;9. Urun;50.0
2023_7_21_483332;48525;99230;9. Urun;32.0
2023_7_21_483332;48525;32043;5. Urun;45.0
2023_7_21_483332;23965;26228;9. Urun;38.0
2023_7_21_304970;78242;29414;5. Urun;9.0
2023_7_21_304970;69731;20269;4. Urun;3.0
2023_7_21_304970;48525;37095;7. Urun;22.0
2023_7_21_304970;80997;87925;5. Urun;50.0
2023_7_21_304970;48525;32043;5. Urun;45.0
2023_7_21_304970;36892;16925;5. Urun;3.0
2023_7_21_304970;69731;70695;7. Urun;25.0
2023_7_21_241938;80997;55112;2. Urun;9.0
2023_7_21_241938;48525;38268;6. Urun;46.0
2023_7_21_241938;36892;43993;2. Urun;11.0
2023_7_21_241938;23965;26228;9. Urun;38.0
2023_7_21_241938;80997;89235;4. Urun;17.0
2023_7_21_241938;69018;45466;1. Urun;46.0
2023_7_21_299956;23965;27339;8. Urun;11.0
2023_7_21_299956;36892;64188;4. Urun;31.0
2023_7_21_299956;36892;46515;9. Urun;43.0
2023_7_21_299956;69018;56163;7. Urun;43.0
2023_7_21_299956;78242;29414;5. Urun;9.0
2023_7_21_299956;69731;91408;3. Urun;12.0
2023_7_21_299956;48525;99230;9. Urun;32.0
2023_7_21_299956;80997;71376;8. Urun;35.0
2023_7_21_120465;80997;27004;9. Urun;17.0
2023_7_21_120465;69731;69220;9. Urun;47.0
2023_7_21_120465;69018;79299;6. Urun;33.0
2023_7_21_189902;48525;27614;3. Urun;20.0
2023_7_21_189902;69731;22906;2. Urun;43.0
2023_7_21_189902;80997;55112;2. Urun;9.0
2023_7_21_189902;69018;68765;9. Urun;46.0
2023_7_21_189902;48525;99230;9. Urun;32.0
2023_7_21_659557;23965;27339;8. Urun;11.0
2023_7_21_659557;69018;77020;4. Urun;22.0
2023_7_21_659557;36892;46515;9. Urun;43.0
2023_7_21_659557;36892;64188;4. Urun;31.0
2023_7_21_659557;80997;89235;4. Urun;17.0
2023_7_21_659557;56477;56053;6. Urun;3.0
2023_7_21_659557;78242;29414;5. Urun;9.0
2023_7_21_266910;69018;86104;5. Urun;25.0
2023_7_21_266910;23965;80044;6. Urun;34.0
2023_7_21_266910;80997;49082;3. Urun;25.0
2023_7_21_266910;48525;37095;7. Urun;22.0
2023_7_21_334359;56477;15707;2. Urun;35.0
2023_7_21_626579;36892;64188;4. Urun;31.0
2023_7_21_626579;23965;27339;8. Urun;11.0
2023_7_21_626579;78242;18444;7. Urun;25.0
2023_7_21_626579;36892;68444;7. Urun;17.0
2023_7_21_626579;23965;38442;3. Urun;35.0
2023_7_21_626579;48525;37095;7. Urun;22.0
2023_7_21_626579;78242;13006;6. Urun;34.0
2023_7_21_624152;48525;57550;8. Urun;28.0
2023_7_21_624152;80997;49082;3. Urun;25.0
2023_7_21_486990;80997;77161;7. Urun;36.0
2023_7_21_486990;78242;29414;5. Urun;9.0
2023_7_21_486990;69018;63261;8. Urun;21.0
2023_7_21_486990;36892;68444;7. Urun;17.0
2023_7_21_486990;48525;37095;7. Urun;22.0
2023_7_21_486990;80997;87925;5. Urun;50.0
2023_7_21_486990;69731;91408;3. Urun;12.0
2023_7_21_486990;95837;45596;1. Urun;18.0
2023_7_21_273009;78242;23778;9. Urun;50.0
2023_7_21_273009;23965;38442;3. Urun;35.0
2023_7_21_273009;78242;18444;7. Urun;25.0
2023_7_21_562255;80997;77161;7. Urun;36.0
2023_7_21_562255;69731;22906;2. Urun;43.0
2023_7_21_562255;78242;23778;9. Urun;50.0
2023_7_21_562255;48525;66923;4. Urun;10.0
2023_7_21_906220;36892;64188;4. Urun;31.0
2023_7_21_681586;78242;22261;2. Urun;37.0
2023_7_21_681586;48525;66923;4. Urun;10.0
2023_7_21_681586;23965;26228;9. Urun;38.0
2023_7_21_681586;78242;78582;3. Urun;3.0
2023_7_21_681586;36892;68444;7. Urun;17.0
2023_7_21_681586;69018;81347;3. Urun;24.0
2023_7_21_681586;78242;59066;8. Urun;41.0
2023_7_21_681586;80997;27004;9. Urun;17.0
2023_7_21_389253;48525;82504;2. Urun;28.0
2023_7_21_389253;69731;22906;2. Urun;43.0
2023_7_21_389253;36892;68444;7. Urun;17.0
2023_7_21_389253;80997;89371;1. Urun;39.0
2023_7_21_389253;80997;71376;8. Urun;35.0
2023_7_21_389253;23965;12749;2. Urun;9.0
2023_7_21_389253;48525;66923;4. Urun;10.0
2023_7_21_671713;80997;49082;3. Urun;25.0
2023_7_21_671713;36892;46515;9. Urun;43.0
2023_7_21_671713;95837;82543;2. Urun;47.0
2023_7_21_309911;48525;37095;7. Urun;22.0
2023_7_21_309911;69731;22906;2. Urun;43.0
2023_7_21_309911;69018;81347;3. Urun;24.0
2023_7_21_309911;36892;51142;3. Urun;1.0
2023_7_21_309911;95837;40038;3. Urun;28.0
2023_7_21_309911;80997;89235;4. Urun;17.0
2023_7_21_806053;78242;23778;9. Urun;50.0
2023_7_21_806053;69018;85380;2. Urun;45.0
2023_7_21_806053;36892;98942;8. Urun;7.0
2023_7_21_806053;80997;89371;1. Urun;39.0
2023_7_21_806053;78242;29414;5. Urun;9.0
2023_7_21_993298;48525;27614;3. Urun;20.0
2023_7_21_993298;95837;45596;1. Urun;18.0
2023_7_21_993298;69731;69220;9. Urun;47.0
2023_7_21_993298;78242;23778;9. Urun;50.0
2023_7_21_993298;80997;55112;2. Urun;9.0
2023_7_21_559763;78242;78582;3. Urun;3.0
2023_7_21_559763;69731;20269;4. Urun;3.0
2023_7_21_559763;78242;29414;5. Urun;9.0
2023_7_21_322544;78242;22816;4. Urun;8.0
2023_7_21_322544;80997;55112;2. Urun;9.0
2023_7_21_322544;80997;89235;4. Urun;17.0
2023_7_21_322544;36892;46515;9. Urun;43.0
2023_7_21_322544;23965;83198;1. Urun;20.0
2023_7_21_322544;78242;29414;5. Urun;9.0
2023_7_21_322544;78242;59066;8. Urun;41.0
2023_7_21_322544;48525;57550;8. Urun;28.0
2023_7_21_322544;80997;77161;7. Urun;36.0
2023_7_21_945668;78242;22261;2. Urun;37.0
2023_7_21_945668;80997;77161;7. Urun;36.0
2023_7_21_945668;69731;22906;2. Urun;43.0
2023_7_21_555987;36892;64188;4. Urun;31.0
2023_7_21_555987;80997;55112;2. Urun;9.0
2023_7_21_555987;23965;38442;3. Urun;35.0
2023_7_21_555987;36892;43993;2. Urun;11.0
2023_7_21_555987;69018;85380;2. Urun;45.0
2023_7_21_555987;78242;29414;5. Urun;9.0
2023_7_21_555987;48525;37095;7. Urun;22.0
2023_7_21_555987;69018;63261;8. Urun;21.0
2023_7_21_641373;48525;37095;7. Urun;22.0
2023_7_21_997065;80997;71376;8. Urun;35.0
2023_7_21_997065;95837;82543;2. Urun;47.0
2023_7_21_997065;80997;87925;5. Urun;50.0
2023_7_21_781574;36892;16925;5. Urun;3.0
2023_7_21_781574;78242;22261;2. Urun;37.0
2023_7_21_781574;69018;86104;5. Urun;25.0
2023_7_21_781574;56477;73278;9. Urun;47.0
2023_7_21_781574;78242;29414;5. Urun;9.0
2023_7_21_106209;48525;82504;2. Urun;28.0
2023_7_21_106209;80997;87925;5. Urun;50.0
2023_7_21_106209;80997;41355;6. Urun;50.0
2023_7_21_106209;78242;22261;2. Urun;37.0
2023_7_21_441167;69731;91408;3. Urun;12.0
2023_7_21_441167;48525;82504;2. Urun;28.0
2023_7_21_441167;36892;46515;9. Urun;43.0
2023_7_21_441167;80997;71376;8. Urun;35.0
2023_7_21_441167;23965;42562;5. Urun;2.0
2023_7_21_441167;80997;41355;6. Urun;50.0
2023_7_21_435948;69018;63261;8. Urun;21.0
2023_7_21_435948;69731;69220;9. Urun;47.0
2023_7_21_435948;48525;37095;7. Urun;22.0
2023_7_21_435948;80997;55112;2. Urun;9.0
2023_7_21_435948;36892;64188;4. Urun;31.0
2023_7_21_794819;78242;59066;8. Urun;41.0
2023_7_21_794819;36892;16925;5. Urun;3.0
2023_7_21_794819;78242;13006;6. Urun;34.0
2023_7_21_794819;48525;82504;2. Urun;28.0
2023_7_21_794819;69731;22906;2. Urun;43.0
2023_7_21_794819;36892;64188;4. Urun;31.0
2023_7_21_794819;48525;37095;7. Urun;22.0
2023_7_21_858945;95837;62989;9. Urun;3.0
2023_7_21_858945;69018;56163;7. Urun;43.0
2023_7_21_982621;95837;45596;1. Urun;18.0
2023_7_21_982621;36892;46515;9. Urun;43.0
2023_7_21_982621;36892;98942;8. Urun;7.0
2023_7_21_899156;48525;82504;2. Urun;28.0
2023_7_21_899156;23965;42562;5. Urun;2.0
2023_7_21_899156;95837;23361;8. Urun;40.0
2023_7_21_899156;69018;56163;7. Urun;43.0
2023_7_21_910228;95837;62989;9. Urun;3.0
2023_7_21_910228;23965;38001;7. Urun;32.0
2023_7_21_910228;56477;15707;2. Urun;35.0
2023_7_21_910228;69018;86104;5. Urun;25.0
2023_7_21_910228;95837;45596;1. Urun;18.0
2023_7_21_910228;69018;63261;8. Urun;21.0
2023_7_21_910228;36892;46515;9. Urun;43.0
2023_7_21_832400;36892;51142;3. Urun;1.0
2023_7_21_832400;56477;82781;1. Urun;23.0
2023_7_21_832400;69731;20269;4. Urun;3.0
2023_7_21_832400;78242;22816;4. Urun;8.0
2023_7_21_832400;78242;29414;5. Urun;9.0
2023_7_21_832400;36892;46515;9. Urun;43.0
2023_7_21_265777;80997;89235;4. Urun;17.0
2023_7_21_265777;36892;68444;7. Urun;17.0
2023_7_21_265777;48525;57550;8. Urun;28.0
2023_7_21_265777;23965;80044;6. Urun;34.0
2023_7_21_265777;36892;39679;6. Urun;41.0
2023_7_21_265777;80997;41355;6. Urun;50.0
2023_7_21_265777;48525;99230;9. Urun;32.0
2023_7_21_265777;78242;18444;7. Urun;25.0
2023_7_21_191429;56477;74400;3. Urun;4.0
2023_7_21_191429;23965;26228;9. Urun;38.0
2023_7_21_191429;36892;16925;5. Urun;3.0
2023_7_21_797571;80997;55112;2. Urun;9.0
2023_7_21_797571;80997;41355;6. Urun;50.0
2023_7_21_797571;48525;32043;5. Urun;45.0
2023_7_21_797571;78242;22261;2. Urun;37.0
2023_7_21_797571;69018;68765;9. Urun;46.0
2023_7_21_797571;78242;23778;9. Urun;50.0
2023_7_21_797571;23965;38001;7. Urun;32.0
2023_7_21_339056;69731;20269;4. Urun;3.0
2023_7_21_339056;80997;41355;6. Urun;50.0
2023_7_21_339056;80997;49082;3. Urun;25.0
2023_7_21_339056;36892;46515;9. Urun;43.0
2023_7_21_339056;95837;45596;1. Urun;18.0
2023_7_21_339056;48525;66923;4. Urun;10.0
2023_7_21_339056;48525;32043;5. Urun;45.0
2023_7_21_339056;95837;62989;9. Urun;3.0
2023_7_21_704650;48525;57550;8. Urun;28.0
2023_7_21_325272;78242;59066;8. Urun;41.0
2023_7_21_325272;36892;98942;8. Urun;7.0
2023_7_21_325272;23965;80044;6. Urun;34.0
2023_7_21_325272;95837;62989;9. Urun;3.0
2023_7_21_325272;80997;77161;7. Urun;36.0
2023_7_21_325272;78242;78582;3. Urun;3.0
2023_7_21_325272;80997;89235;4. Urun;17.0
2023_7_21_325272;69018;85380;2. Urun;45.0
2023_7_21_325272;69018;68765;9. Urun;46.0
2023_7_21_165903;69018;85380;2. Urun;45.0
2023_7_21_165903;80997;71376;8. Urun;35.0
2023_7_21_165903;80997;49082;3. Urun;25.0
2023_7_21_165903;78242;22261;2. Urun;37.0
2023_7_21_165903;48525;32043;5. Urun;45.0
2023_7_21_165903;69018;63261;8. Urun;21.0
2023_7_21_165903;69018;81347;3. Urun;24.0
2023_7_21_165903;36892;68444;7. Urun;17.0
2023_7_21_526200;56477;74400;3. Urun;4.0
2023_7_21_526200;48525;99230;9. Urun;32.0
2023_7_21_526200;69018;79299;6. Urun;33.0
2023_7_21_526200;69731;70695;7. Urun;25.0
2023_7_21_526200;23965;80044;6. Urun;34.0
2023_7_21_526200;69731;48309;5. Urun;40.0
2023_7_21_678247;48525;99230;9. Urun;32.0
2023_7_21_678247;80997;87925;5. Urun;50.0
2023_7_21_678247;36892;22961;1. Urun;36.0
2023_7_21_678247;36892;46515;9. Urun;43.0
2023_7_21_678247;69018;86104;5. Urun;25.0
2023_7_21_678247;36892;16925;5. Urun;3.0
2023_7_21_678247;78242;59066;8. Urun;41.0
2023_7_21_678247;69018;79299;6. Urun;33.0
2023_7_21_173517;48525;38268;6. Urun;46.0
2023_7_21_173517;80997;41355;6. Urun;50.0
2023_7_21_173517;48525;32043;5. Urun;45.0
2023_7_21_778966;80997;89371;1. Urun;39.0
2023_7_21_778966;95837;45596;1. Urun;18.0
2023_7_21_778966;78242;78582;3. Urun;3.0
2023_7_21_778966;80997;87925;5. Urun;50.0
2023_7_21_778966;78242;59066;8. Urun;41.0
2023_7_21_439982;36892;46515;9. Urun;43.0
2023_7_21_439982;78242;22261;2. Urun;37.0
2023_7_21_439982;78242;59066;8. Urun;41.0
2023_7_21_439982;69731;69220;9. Urun;47.0
2023_7_21_439982;23965;83198;1. Urun;20.0
2023_7_21_439982;78242;29414;5. Urun;9.0
2023_7_21_982917;78242;29414;5. Urun;9.0
2023_7_21_982917;23965;38001;7. Urun;32.0
2023_7_21_517605;69018;85380;2. Urun;45.0
2023_7_21_517605;69731;69220;9. Urun;47.0
2023_7_21_517605;48525;38268;6. Urun;46.0
2023_7_21_517605;69018;56163;7. Urun;43.0
2023_7_21_517605;23965;36164;4. Urun;29.0
2023_7_21_517605;36892;64188;4. Urun;31.0
2023_7_21_513389;48525;44737;1. Urun;16.0
2023_7_21_513389;69018;68765;9. Urun;46.0
2023_7_21_513389;48525;32043;5. Urun;45.0
2023_7_21_513389;78242;59066;8. Urun;41.0
2023_7_21_513389;36892;64188;4. Urun;31.0
2023_7_21_513389;48525;37095;7. Urun;22.0
2023_7_21_513389;95837;82543;2. Urun;47.0
2023_7_21_513389;48525;99230;9. Urun;32.0
2023_7_21_513389;23965;27339;8. Urun;11.0
2023_7_21_361189;78242;13006;6. Urun;34.0
2023_7_21_361189;23965;27339;8. Urun;11.0
